run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-1-llama,half_text + noisy_half_diagram[irr_objects],281,0.38,0.91,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],327,11.8,10.7,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],348,285,198,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],364,74.85,65.9,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],365,23.9,10.3,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],420,8,6,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],432,8.246,5,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[irr_objects],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,Cannot determine the equation of the hyperbola from the given triples.,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],441,$\frac{4}{5}$,3/5,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],447,$\frac{20}{29}$,20/29,0,OK
run-1-llama,half_text + noisy_half_diagram[irr_objects],449,$\frac{1}{x}$,2.236,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[irr_objects],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)^2 + (y-3)^2 = 4,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[irr_objects],472,"(0,0)","7, 0",0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],1,140°,60 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],2,65°,50_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],3,55°,70,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],4,27°,36_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],7,45°,30_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],8,3cm,7.0_units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],9,6cm,12.0,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],10,72°,90_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],11,84°,60,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],14,55°,35_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],16,25°,50,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],17,65°,65_deg,1,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],20,20°,140,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],22,62°,28 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],25,65°,50 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],26,12,22.0_m,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],29,115°,50 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],30,60°,30_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],32,76°,52_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],34,80°,100°,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],36,20°,50 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],37,25°,50 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],38,40°,Unknown,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],40,50°,50 degrees,1,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],43,40°,30_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],44,9m,1.5,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],45,70°,35 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],46,110°,70 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],48,130°,100 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],49,100°,30_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],50,140°,90,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],53,55°,c,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],55,55°,2,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],56,40°,20_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],57,20°,20 degrees,1,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],58,55°,90_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],59,50°,40_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],60,45°,135_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],64,40cm,100,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],72,8cm,16,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],73,140°,70,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],78,125°,90,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],79,16cm,32 units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],81,25°,50,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],84,√{3},unknown,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],86,2√{3},BC,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],88,128°,22 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],95,30°,90_deg,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],99,64°,Not enough information to determine the degree of angle CAB.,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],108,8m,8.0 units,1,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],109,40°,130 degrees,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],112,2.4,2.5,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],114,\frac{1}{2}cm^{2},1,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],115,4πcm,6 units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],117,2√{2}cm,3 units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],119,240cm^{2},Unknown,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],120,9πcm^{2},50.0,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],123,15π,10π,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],128,4cm,6,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],132,10.2m,0.6 units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],133,120m,80.0_m,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],149,\frac{20}{3},13.0_units,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],150,\frac{40}{7}m,7/3,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],151,5.1,The height of the tree is unknown.,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],152,4m,2.1,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],153,1.5m,1.2,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],157,\frac{3}{5},4/5,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],165,\frac{√{3}}{2},1/2,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],198,60,84.5,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],207,157.1,17.4533,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],210,15,16,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],211,38,83°,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],223,\sqrt{7},x = sqrt(18),0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],239,8,4 units,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],243,1591,150x + 91 miles,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],257,15,10.5,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],264,60,20x,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],281,0.38,0.16,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],327,11.8,10.7,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],348,285,198,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],364,74.85,35.5,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],365,23.9,67.0,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],420,8,10 cm,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],432,8.246,√68,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,x^2/4 - y^2/4 = 1,0,OK_AFTER_JSON_REPAIR
run-1-llama,half_text + noisy_half_diagram[pixel_noise],441,$\frac{4}{5}$,3/5,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],447,$\frac{20}{29}$,20/29,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],449,$\frac{1}{x}$,1,0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],457,$(x-1)^{2}+(y-3)^{2}=36$,"The equation of the circle is (x-1)^2 + (y-3)^2 = r^2, where r is the radius.",0,OK
run-1-llama,half_text + noisy_half_diagram[pixel_noise],472,"(0,0)",C,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,1,140°,80 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,2,65°,50_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,3,55°,70 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,4,27°,36_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,7,45°,unknown,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,8,3cm,EC,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,9,6cm,12.0 units,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,10,72°,90,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,11,84°,36_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,14,55°,35 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,16,25°,50,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,17,65°,unknown,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,20,20°,140,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,22,62°,28 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,25,65°,50 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,26,12,22.0m,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,29,115°,90_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,32,76°,52,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,34,80°,100 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,36,20°,90 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,37,25°,90,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,38,40°,Cannot be determined.,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,40,50°,50_deg,1,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,43,40°,30_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,44,9m,30_units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,45,70°,35_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,46,110°,70_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,48,130°,100 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,49,100°,The measure of angle ABC cannot be determined from the provided triples.,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,50,140°,50_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,53,55°,BFD,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,55,55°,2,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,56,40°,20 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,57,20°,20 degrees,1,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,58,55°,90,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,59,50°,80 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,60,45°,135_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,64,40cm,200,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,72,8cm,16,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,73,140°,70 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,78,125°,90 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,79,16cm,32,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,81,25°,90 degrees,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,84,√{3},BC,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,86,2√{3},2,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,88,128°,60,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,95,30°,90_deg,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,99,64°,26 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,108,8m,5 units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,109,40°,130,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,112,2.4,0.7,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,114,\frac{1}{2}cm^{2},0.5,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,115,4πcm,4 * pi + 12,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,117,2√{2}cm,3 units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,119,240cm^{2},24 cm²,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,120,9πcm^{2},The bottom area is unknown.,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,123,15π,15π,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,128,4cm,6,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,132,10.2m,1.6,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,133,120m,80.0_m,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,149,\frac{20}{3},10.0_units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,150,\frac{40}{7}m,7/3,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,151,5.1,5 units,1,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,152,4m,3.1 units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,153,1.5m,1.2 units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,198,60,0,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,207,157.1,157.1,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,210,15,12 units,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,211,38,33 degrees,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,223,\sqrt{7},sqrt(43),0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,239,8,4 units,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,243,1591,1084 miles,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,257,15,16,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,264,60,60,1,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,281,0.38,0.92,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,327,11.8,10.7,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,348,285,198,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,364,74.85,65.90,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,365,23.9,73.3,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,420,8,10,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,432,8.246,5,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is (x + 3)^2 - (y + 3)^2 = 50,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,447,$\frac{20}{29}$,20/29,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-llama,noisy_half_text[numeric] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-3)^2 + (y-1)^2 = 4,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[numeric] + half_diagram,472,"(0,0)",A,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,1,140°,60 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,2,65°,90,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,3,55°,70_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,4,27°,36_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,7,45°,35,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,8,3cm,7.0_units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,9,6cm,12.0,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,10,72°,72_deg,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,11,84°,36 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,14,55°,35_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,16,25°,50,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,17,65°,65_deg,1,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,20,20°,140,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,22,62°,28 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,25,65°,50 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,26,12,22.0_m,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,29,115°,50 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,32,76°,52 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,34,80°,100 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,36,20°,50 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,38,40°,AC,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,43,40°,30_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,44,9m,30,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,45,70°,35 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,46,110°,70_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,48,130°,100 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,49,100°,The measure of angle ABC cannot be determined from the provided triples.,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,50,140°,90_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,53,55°,Cannot determine,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,55,55°,2,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,56,40°,20 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,57,20°,20 degrees,1,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,58,55°,90.0_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,59,50°,80 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,60,45°,135_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,64,40cm,200,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,72,8cm,16,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,73,140°,70,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,78,125°,90,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,79,16cm,32,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,81,25°,90,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,84,√{3},1,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,86,2√{3},2,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,88,128°,64 degrees,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,95,30°,90_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,99,64°,26 degrees,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,108,8m,8.0,1,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,109,40°,90_deg,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,112,2.4,2.5 units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.5,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,115,4πcm,120.0,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,The height of the cone is 3 units.,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},240.0 cm²,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},16.0,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,123,15π,15π,1,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,128,4cm,6,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,132,10.2m,0.6 units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,133,120m,80.0_m,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,149,\frac{20}{3},10.0,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,150,\frac{40}{7}m,7/3,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,151,5.1,5 units,1,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,152,4m,3.5 units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,153,1.5m,1.8 units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,157,\frac{3}{5},3/5,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,198,60,The area cannot be determined.,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,207,157.1,90.7,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,210,15,16,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,211,38,33°,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,223,\sqrt{7},5,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,239,8,4 units,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,243,1591,73.8 miles,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,257,15,16,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,264,60,10x,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,281,0.38,0.00,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[punctuation] + half_diagram,327,11.8,10.7,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,348,285,198,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,364,74.85,35.50,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,365,23.9,67.5,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,420,8,10 cm,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,432,8.246,The distance between A and B is unknown.,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,"The equation of the hyperbola is centered at C with foci at F1 and F2, and A and B lying on the hyperbola.",0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,447,$\frac{20}{29}$,Cannot be determined,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,?,0,OK
run-1-llama,noisy_half_text[punctuation] + half_diagram,472,"(0,0)","0, 0",1,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,1,140°,80 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,2,65°,50_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,3,55°,70 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,4,27°,36_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,7,45°,30,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,8,3cm,5.0_units,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,9,6cm,12.0 units,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[sentence] + half_diagram,10,72°,36_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,11,84°,36_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,14,55°,unknown,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,16,25°,50,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,17,65°,90 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,20,20°,140_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,22,62°,90 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,25,65°,50 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,26,12,23.41 m,0,OK_AFTER_JSON_REPAIR
run-1-llama,noisy_half_text[sentence] + half_diagram,29,115°,50 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,30,60°,30_deg,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,32,76°,52 degrees,0,OK
run-1-llama,noisy_half_text[sentence] + half_diagram,34,80°,100 degrees,0,OK
