run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-1-mistral,noisy_half_text[numeric] + half_diagram,109,40°,50_deg,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,112,2.4,3.2,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,115,4πcm,12 units,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,117,2√{2}cm,3 units,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,119,240cm^{2},576,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,120,9πcm^{2},The bottom area of the cone cannot be determined from the given triples.,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,123,15π,15.707963267948966,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,128,4cm,6 units,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,132,10.2m,?,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,133,120m,60.0_m,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,149,\frac{20}{3},7.0,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,150,\frac{40}{7}m,10,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,151,5.1,?,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,152,4m,1.6 units,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,153,1.5m,?,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,198,60,The area of the triangle cannot be determined from the given information.,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,207,157.1,181.5,0,OK_AFTER_JSON_REPAIR
run-1-mistral,noisy_half_text[numeric] + half_diagram,210,15,12,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,211,38,71_deg,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,223,\sqrt{7},5,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,239,8,8 units,1,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,243,1591,150x + 91,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,257,15,20,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,264,60,20x,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,281,0.38,0.62,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,327,11.8,12.3,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,348,285,198,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,364,74.85,65.90,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,365,23.9,1036.9,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,420,8,10 cm,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,432,8.246,5,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,?,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,441,$\frac{4}{5}$,y_coordinate,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,447,$\frac{20}{29}$,0,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,449,$\frac{1}{x}$,1,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,No answer,0,OK
run-1-mistral,noisy_half_text[numeric] + half_diagram,472,"(0,0)","(0, 0)",1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,1,140°,80_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,2,65°,25_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,3,55°,70,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,4,27°,54 degrees,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,7,45°,35_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,8,3cm,2 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,9,6cm,Cannot be determined,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,10,72°,36,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,11,84°,96_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,14,55°,35_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,16,25°,25 degrees,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,17,65°,65_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,20,20°,70_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,22,62°,?,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,25,65°,50_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,26,12,18.0_m,0,OK_AFTER_JSON_REPAIR
run-1-mistral,noisy_half_text[punctuation] + half_diagram,29,115°,25_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,30,60°,60_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,32,76°,64 degrees,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,34,80°,80_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,36,20°,40_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,38,40°,40_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,43,40°,70_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,44,9m,Unknown,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,45,70°,70_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,46,110°,70_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,48,130°,50_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,49,100°,30_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,50,140°,90_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,53,55°,2,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,55,55°,35_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,56,40°,20_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,57,20°,20_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,58,55°,55_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,59,50°,40_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,60,45°,45_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,64,40cm,No answer,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,72,8cm,8,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,73,140°,140_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,78,125°,90,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,79,16cm,Not enough information,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,81,25°,40_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,84,√{3},1 unit,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,86,2√{3},BC is the diameter of Circle O,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,88,128°,64_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,95,30°,90_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,99,64°,64,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,108,8m,Unknown,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,109,40°,50_deg,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,112,2.4,1.8 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,115,4πcm,6 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,3 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},24,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},?,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,123,15π,25.1327,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,128,4cm,6√3 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,132,10.2m,2.0 units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,133,120m,60.0_m,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,149,\frac{20}{3},4.0,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,150,\frac{40}{7}m,11/3,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,151,5.1,5.0_units,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,152,4m,?,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,153,1.5m,Unknown,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,165,\frac{√{3}}{2},0.5,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,198,60,The area of the triangle cannot be determined from the given information.,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,207,157.1,235.5,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,210,15,10 units,0,OK_AFTER_JSON_REPAIR
run-1-mistral,noisy_half_text[punctuation] + half_diagram,211,38,38_deg,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,223,\sqrt{7},10,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,239,8,unknown,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,243,1591,150x + 91,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,257,15,15 units,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,264,60,20x,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,281,0.38,0.62,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,327,11.8,14.2,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,348,285,238,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,364,74.85,35.50,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,365,23.9,0.3,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,420,8,8 cm,1,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,432,8.246,5,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,No equation provided,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,441,$\frac{4}{5}$,0,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,447,$\frac{20}{29}$,1,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,449,$\frac{1}{x}$,undefined,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,Unknown,0,OK
run-1-mistral,noisy_half_text[punctuation] + half_diagram,472,"(0,0)","(7, 0)",0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,1,140°,20_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,2,65°,50_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,3,55°,70,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,4,27°,54 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,7,45°,?,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,8,3cm,5.0,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,9,6cm,10 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,10,72°,54_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,11,84°,96_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,14,55°,25 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,16,25°,25 degrees,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,17,65°,65_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,20,20°,90 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,22,62°,28_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,25,65°,25 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,26,12,22.0_m,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,29,115°,25_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,30,60°,?,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,32,76°,52_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,34,80°,80_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,36,20°,40_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,37,25°,50_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,38,40°,70_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,40,50°,50_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,43,40°,70_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,44,9m,30 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,45,70°,70_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,46,110°,70_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,48,130°,50 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,49,100°,150_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,50,140°,40_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,53,55°,155_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,55,55°,35,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,56,40°,20_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,57,20°,20_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,58,55°,55_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,59,50°,80_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,60,45°,45_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,64,40cm,80 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,72,8cm,8 units,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,73,140°,70_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,78,125°,45 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,79,16cm,Not enough information,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,81,25°,45_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,84,√{3},1 unit,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,86,2√{3},BC has a length of 2r,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,88,128°,64_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,95,30°,30_deg,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,99,64°,90 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,108,8m,8.0 units,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,109,40°,130_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,112,2.4,?,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,115,4πcm,12 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,117,2√{2}cm,3,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,119,240cm^{2},?,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,120,9πcm^{2},bottom_area,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,123,15π,25.1327,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,128,4cm,12 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,132,10.2m,0.6 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,133,120m,100.0_m,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,149,\frac{20}{3},6 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,150,\frac{40}{7}m,11,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,151,5.1,Unknown,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,152,4m,2.0,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,153,1.5m,2.0,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,157,\frac{3}{5},3/5,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,198,60,Not enough information,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,207,157.1,285.2,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,210,15,8 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,211,38,83_deg,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,223,\sqrt{7},4,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,239,8,unknown,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,243,1591,150x + 91,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,257,15,20 units,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,264,60,90 degrees,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,281,0.38,0.62,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,327,11.8,14.2,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,348,285,144,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,364,74.85,57.96,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,365,23.9,theta is an angle,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,420,8,8 cm,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,432,8.246,d,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,Unknown,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,441,$\frac{4}{5}$,y-coordinate of P,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,447,$\frac{20}{29}$,20/29,1,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,449,$\frac{1}{x}$,undefined,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,unknown,0,OK
run-1-mistral,noisy_half_text[sentence] + half_diagram,472,"(0,0)","(-7, 0)",0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,1,140°,20_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,2,65°,50_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,3,55°,70_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,4,27°,54_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,7,45°,30_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,8,3cm,7_units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,9,6cm,Not enough information,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,10,72°,72 degrees,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,11,84°,24 degrees,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,14,55°,35_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,16,25°,25_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,17,65°,65_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,20,20°,70_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,22,62°,?,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,25,65°,25 degrees,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,26,12,Not enough information,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,29,115°,25_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,30,60°,60_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,32,76°,?,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,34,80°,100_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,36,20°,40_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,37,25°,50_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,38,40°,70_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,40,50°,50_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,43,40°,70_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,44,9m,30_units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,45,70°,70_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,46,110°,70_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,48,130°,50_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,49,100°,75 deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,50,140°,50_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,53,55°,2,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,55,55°,2,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,56,40°,20 degrees,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,57,20°,20_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,58,55°,55_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,59,50°,40_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,60,45°,45_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,64,40cm,100 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,72,8cm,8,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,73,140°,140_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,78,125°,45 degrees,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,79,16cm,16 units,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,81,25°,40_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,84,√{3},1,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,86,2√{3},?,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,88,128°,64_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,95,30°,30_deg,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,99,64°,64,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,108,8m,8.0 units,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,109,40°,50_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,112,2.4,0.7 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,114,\frac{1}{2}cm^{2},0.25π,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,115,4πcm,12π units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,117,2√{2}cm,3 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,119,240cm^{2},24,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,120,9πcm^{2},The bottom area of the cone is not provided in the triples.,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,123,15π,25.1327,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,128,4cm,12 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,132,10.2m,1.2 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,133,120m,80.0_m,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,149,\frac{20}{3},7.0,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,150,\frac{40}{7}m,4,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,151,5.1,Unknown,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,152,4m,Unknown,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,153,1.5m,1.2 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,198,60,60 square units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,207,157.1,285.2,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,210,15,8 units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,211,38,83_deg,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,223,\sqrt{7},5,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,239,8,?,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,243,1591,150x + 91,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,257,15,15 units,1,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,264,60,2N,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,281,0.38,0.62,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,327,11.8,1.3,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,348,285,240,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,364,74.85,65.90,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,365,23.9,0.0,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,420,8,10_units,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,432,8.246,5.39,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,Unknown,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,441,$\frac{4}{5}$,unknown,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,447,$\frac{20}{29}$,0,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,449,$\frac{1}{x}$,undefined,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,A is the center of the circle.,0,OK
run-1-mistral,noisy_half_text[typo] + half_diagram,472,"(0,0)","(-7, 0)",0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,1,140°,20_deg,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,2,65°,50_deg,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,3,55°,70_deg,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,4,27°,54 degrees,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,7,45°,65_deg,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,8,3cm,5.0,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,9,6cm,Not enough information,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,10,72°,36_deg,0,OK
run-1-mistral,noisy_text[numeric] + full_diagram,11,84°,120_deg,0,OK
